#语料规模:2000万字||||||
#只列入出现次数大于50次的词||||||
#下载自www.cncorpus.org语料库在线网站||||||
||||||
||||||
id|词语|出现次数|频率|词类名称|词类标记|累积频率
7629.0|刑罚|138.0|0.0014|名词|n|86.6302
7630.0|道教|138.0|0.0014|名词|n|86.6288
7631.0|一丝|138.0|0.0014|数量|mq|86.6274
7632.0|走廊|138.0|0.0014|名词|n|86.626
7633.0|写字|138.0|0.0014|动词|v|86.6246
7634.0|乡下|138.0|0.0014|处所名词|nl|86.6232
7635.0|落叶|138.0|0.0014|名词|n|86.6162
7636.0|自力更生|138.0|0.0014|习用语|i|86.6204
7637.0|瘤|138.0|0.0014|名词|n|86.6218
7638.0|以来|138.0|0.0014|方位名词|nd|86.6078
7639.0|翼|138.0|0.0014|名词|n|86.5896
7640.0|图中|138.0|0.0014|处所名词|nl|86.5784
7641.0|流血|138.0|0.0014|动词|v|86.57
7642.0|专题|138.0|0.0014|名词|n|86.5798
7643.0|证书|138.0|0.0014|名词|n|86.584
7644.0|一口|138.0|0.0014|名词|n|86.577
7645.0|弟子|138.0|0.0014|名词|n|86.5756
7646.0|一派|138.0|0.0014|数量|mq|86.5742
7647.0|汉代|138.0|0.0014|时间名词|nt|86.5728
7648.0|美妙|138.0|0.0014|形容词|a|86.5714
7649.0|比喻|138.0|0.0014|名词|n|86.5826
7650.0|花费|138.0|0.0014|动词|v|86.5854
7651.0|出身|138.0|0.0014|动词|v|86.5882
7652.0|一贯|138.0|0.0014|副词|d|86.591
7653.0|星球|138.0|0.0014|名词|n|86.5924
7654.0|排水|138.0|0.0014|动词|v|86.5938
7655.0|鲫鱼|138.0|0.0014|名词|n|86.5952
7656.0|加剧|138.0|0.0014|动词|v|86.5966
7657.0|汉奸|138.0|0.0014|名词|n|86.5994
7658.0|政治委员|138.0|0.0014|名词|n|86.598
7659.0|勤|138.0|0.0014|形容词|a|86.5868
7660.0|逛|137.0|0.0014|动词|v|86.6792
7661.0|毒性|137.0|0.0014|名词|n|86.6708
7662.0|不当|137.0|0.0014|形容词|a|86.6722
7663.0|职员|137.0|0.0014|名词|n|86.6736
7664.0|细心|137.0|0.0014|形容词|a|86.675
7665.0|味儿|137.0|0.0014|名词|n|86.6764
7666.0|同伴|137.0|0.0014|名词|n|86.689
7667.0|图书|137.0|0.0014|名词|n|86.6778
7668.0|继承人|137.0|0.0014|名词|n|86.6666
7669.0|面目|137.0|0.0014|名词|n|86.6806
7670.0|婚姻法|137.0|0.0014|名词|n|86.682
7671.0|欧姆|137.0|0.0014|量词|q|86.6834
7672.0|此地|137.0|0.0014|名词|n|86.6848
7673.0|动脉|137.0|0.0014|名词|n|86.6918
7674.0|不知不觉|137.0|0.0014|习用语|i|86.703
7675.0|照明|137.0|0.0014|动词|v|86.7016
7676.0|兄|137.0|0.0014|名词|n|86.7002
7677.0|身影|137.0|0.0014|名词|n|86.6988
7678.0|其间|137.0|0.0014|方位名词|nd|86.6974
7679.0|蜡|137.0|0.0014|名词|n|86.696
7680.0|中小学|137.0|0.0014|缩略语|j|86.6946
7681.0|旋|137.0|0.0014|动词|v|86.6932
7682.0|远离|137.0|0.0014|动词|v|86.6862
7683.0|情操|137.0|0.0014|名词|n|86.6904
7684.0|洁白|137.0|0.0014|形容词|a|86.6876
7685.0|声调|137.0|0.0014|名词|n|86.6694
7686.0|臣|137.0|0.0014|名词|n|86.661
7687.0|老先生|137.0|0.0014|名词|n|86.6442
7688.0|长处|137.0|0.0014|名词|n|86.647
7689.0|花|137.0|0.0014|形容词|a|86.6638
7690.0|稻谷|137.0|0.0014|名词|n|86.6428
7691.0|下级|137.0|0.0014|名词|n|86.668
7692.0|只有|137.0|0.0014|动词|v|86.6414
7693.0|讨厌|137.0|0.0014|形容词|a|86.64
7694.0|华|137.0|0.0014|人名-姓|nhf|86.6386
7695.0|花生|137.0|0.0014|名词|n|86.6316
7696.0|报名|137.0|0.0014|动词|v|86.6358
7697.0|公安机关|137.0|0.0014|名词|n|86.6344
7698.0|甲烷|137.0|0.0014|名词|n|86.633
7699.0|熊|137.0|0.0014|名词|n|86.6372
7700.0|演唱|137.0|0.0014|动词|v|86.6456
7701.0|中性|137.0|0.0014|名词|n|86.6484
7702.0|显现|137.0|0.0014|动词|v|86.6498
7703.0|呼|137.0|0.0014|动词|v|86.6512
7704.0|嗨|137.0|0.0014|叹词|e|86.6526
7705.0|必有|137.0|0.0014|动词|v|86.654
7706.0|白云|137.0|0.0014|名词|n|86.6554
7707.0|燃|137.0|0.0014|动词|v|86.6568
7708.0|入手|137.0|0.0014|动词|v|86.6582
7709.0|衍射|137.0|0.0014|动词|v|86.6596
7710.0|捕鱼|137.0|0.0014|动词|v|86.6652
7711.0|不问|137.0|0.0014|动词|v|86.6624
7712.0|拧|136.0|0.0014|动词|v|86.759
7713.0|胚胎|136.0|0.0014|名词|n|86.7492
7714.0|一经|136.0|0.0014|副词|d|86.7506
7715.0|书包|136.0|0.0014|名词|n|86.752
7716.0|第六|136.0|0.0014|数词|m|86.7688
7717.0|参数|136.0|0.0014|名词|n|86.7534
7718.0|选拔|136.0|0.0014|动词|v|86.7464
7719.0|肚皮|136.0|0.0014|名词|n|86.7548
7720.0|未曾|136.0|0.0014|副词|d|86.7576
7721.0|看清|136.0|0.0014|动词|v|86.7604
7722.0|国土|136.0|0.0014|名词|n|86.7618
7723.0|电台|136.0|0.0014|名词|n|86.7632
7724.0|氢原子|136.0|0.0014|名词|n|86.7646
7725.0|苯|136.0|0.0014|名词|n|86.766
7726.0|失掉|136.0|0.0014|动词|v|86.7702
7727.0|孵化|136.0|0.0014|动词|v|86.78
7728.0|经营者|136.0|0.0014|名词|n|86.7814
7729.0|寄生虫|136.0|0.0014|名词|n|86.7786
7730.0|高产|136.0|0.0014|名词|n|86.7842
7731.0|挡住|136.0|0.0014|动词|v|86.7856
7732.0|一体|136.0|0.0014|名词|n|86.787
7733.0|遗嘱|136.0|0.0014|名词|n|86.7884
7734.0|通红|136.0|0.0014|形容词|a|86.7828
7735.0|赞叹|136.0|0.0014|动词|v|86.7772
7736.0|切断|136.0|0.0014|动词|v|86.7758
7737.0|束|136.0|0.0014|名词|n|86.7674
7738.0|电线|136.0|0.0014|名词|n|86.7744
7739.0|公开|136.0|0.0014|形容词|a|86.773
7740.0|畲族|136.0|0.0014|地名|ns|86.7716
7741.0|宗|136.0|0.0014|名词|n|86.7478
7742.0|狭|136.0|0.0014|形容词|a|86.7268
7743.0|家具|136.0|0.0014|名词|n|86.7198
7744.0|规划|136.0|0.0014|动词|v|86.7212
7745.0|汁|136.0|0.0014|名词|n|86.7156
7746.0|成正比|136.0|0.0014|动词|v|86.7044
7747.0|派遣|136.0|0.0014|动词|v|86.717
7748.0|音乐家|136.0|0.0014|名词|n|86.7226
7749.0|焦点|136.0|0.0014|名词|n|86.7142
7750.0|络|136.0|0.0014|名词|n|86.7128
7751.0|信徒|136.0|0.0014|名词|n|86.7114
7752.0|教义|136.0|0.0014|名词|n|86.71
7753.0|胸脯|136.0|0.0014|名词|n|86.7086
7754.0|疑问|136.0|0.0014|名词|n|86.7072
7755.0|警告|136.0|0.0014|动词|v|86.7058
7756.0|扰乱|136.0|0.0014|动词|v|86.7184
7757.0|拚命|136.0|0.0014|动词|v|86.7352
7758.0|条款|136.0|0.0014|名词|n|86.7436
7759.0|点着|136.0|0.0014|动词|v|86.7422
7760.0|利润率|136.0|0.0014|名词|n|86.7408
7761.0|波斯|136.0|0.0014|地名|ns|86.7394
7762.0|开垦|136.0|0.0014|动词|v|86.738
7763.0|刻度|136.0|0.0014|名词|n|86.7254
7764.0|吐出|136.0|0.0014|动词|v|86.7366
7765.0|健全|136.0|0.0014|动词|v|86.7562
7766.0|医药|136.0|0.0014|名词|n|86.724
7767.0|唤起|136.0|0.0014|动词|v|86.7338
7768.0|事后|136.0|0.0014|时间名词|nt|86.745
7769.0|小路|136.0|0.0014|名词|n|86.731
7770.0|朴素|136.0|0.0014|形容词|a|86.7296
7771.0|高涨|136.0|0.0014|动词|v|86.7324
7772.0|同化|136.0|0.0014|动词|v|86.7282
7773.0|雷|135.0|0.0014|名词|n|86.822
7774.0|不容|135.0|0.0014|动词|v|86.8192
7775.0|大国|135.0|0.0014|名词|n|86.8248
7776.0|葡萄糖|135.0|0.0014|名词|n|86.8262
7777.0|生有|135.0|0.0014|动词|v|86.8276
7778.0|决|135.0|0.0014|副词|d|86.829
7779.0|类似|135.0|0.0014|形容词|a|86.8304
7780.0|累|135.0|0.0014|形容词|a|86.8318
7781.0|救济|135.0|0.0014|动词|v|86.8332
7782.0|爬到|135.0|0.0014|动词|v|86.8346
7783.0|替代|135.0|0.0014|动词|v|86.8374
7784.0|临时|135.0|0.0014|副词|d|86.8472
7785.0|船头|135.0|0.0014|名词|n|86.8458
7786.0|侧重|135.0|0.0014|动词|v|86.8444
7787.0|当兵|135.0|0.0014|动词|v|86.843
7788.0|幼年|135.0|0.0014|时间名词|nt|86.8164
7789.0|返|135.0|0.0014|动词|v|86.8416
7790.0|铅笔|135.0|0.0014|名词|n|86.8206
7791.0|南海|135.0|0.0014|地名|ns|86.8402
7792.0|冲出|135.0|0.0014|动词|v|86.836
7793.0|猛|135.0|0.0014|副词|d|86.8388
7794.0|哄|135.0|0.0014|动词|v|86.8234
7795.0|相反|135.0|0.0014|连词|c|86.815
7796.0|据点|135.0|0.0014|名词|n|86.7926
7797.0|垫|135.0|0.0014|动词|v|86.794
7798.0|新式|135.0|0.0014|形容词|a|86.8024
7799.0|怎|135.0|0.0014|代词|r|86.7954
7800.0|副主席|135.0|0.0014|名词|n|86.7968
7801.0|不平|135.0|0.0014|形容词|a|86.7982
7802.0|流体|135.0|0.0014|名词|n|86.7996
7803.0|文革|135.0|0.0014|缩略语|j|86.801
7804.0|寨|135.0|0.0014|名词|n|86.7898
7805.0|韵|135.0|0.0014|名词|n|86.8038
7806.0|寺院|135.0|0.0014|名词|n|86.8052
7807.0|传导|135.0|0.0014|动词|v|86.8066
7808.0|投产|135.0|0.0014|动词|v|86.808
7809.0|罢|135.0|0.0014|动词|v|86.8094
7810.0|下面|135.0|0.0014|名词|n|86.8108
7811.0|桂林|135.0|0.0014|地名|ns|86.8122
7812.0|妇人|135.0|0.0014|名词|n|86.8178
7813.0|勿|135.0|0.0014|副词|d|86.8136
7814.0|光亮|135.0|0.0014|名词|n|86.7912
7815.0|花钱|134.0|0.0014|动词|v|86.8766
7816.0|数学家|134.0|0.0014|名词|n|86.906
7817.0|张学良|134.0|0.0014|人名|nh|86.8808
7818.0|不就|134.0|0.0014|动词|v|86.8836
7819.0|个体户|134.0|0.0014|名词|n|86.8794
7820.0|对外开放|134.0|0.0014|动词|v|86.885
7821.0|勘探|134.0|0.0014|动词|v|86.8864
7822.0|布|134.0|0.0014|动词|v|86.8878
7823.0|市政府|134.0|0.0014|机构名|ni|86.8892
7824.0|界|134.0|0.0014|后接成分|k|86.8906
7825.0|商标|134.0|0.0014|名词|n|86.892
7826.0|谜|134.0|0.0014|名词|n|86.9074
7827.0|科学院|134.0|0.0014|名词|n|86.8948
7828.0|油田|134.0|0.0014|名词|n|86.8962
7829.0|偏见|134.0|0.0014|名词|n|86.8976
7830.0|解开|134.0|0.0014|动词|v|86.899
7831.0|指挥|134.0|0.0014|名词|n|86.9004
7832.0|好听|134.0|0.0014|形容词|a|86.9018
7833.0|祖宗|134.0|0.0014|名词|n|86.8934
7834.0|穿着|134.0|0.0014|名词|n|86.9032
7835.0|蔡|134.0|0.0014|人名-姓|nhf|86.9046
7836.0|电视剧|134.0|0.0014|名词|n|86.8822
7837.0|次序|134.0|0.0014|名词|n|86.8752
7838.0|孙悟空|134.0|0.0014|人名|nh|86.8486
7839.0|宴会|134.0|0.0014|名词|n|86.85
7840.0|西风|134.0|0.0014|名词|n|86.8626
7841.0|磁铁|134.0|0.0014|名词|n|86.8542
7842.0|光子|134.0|0.0014|名词|n|86.8556
7843.0|群落|134.0|0.0014|名词|n|86.857
7844.0|厂房|134.0|0.0014|名词|n|86.8584
7845.0|销售额|134.0|0.0014|名词|n|86.8598
7846.0|变法|134.0|0.0014|动词|v|86.8612
7847.0|轻声|134.0|0.0014|名词|n|86.8528
7848.0|客观上|134.0|0.0014|处所名词|nl|86.864
7849.0|包袱|134.0|0.0014|名词|n|86.8654
7850.0|捆|134.0|0.0014|动词|v|86.8668
7851.0|众|134.0|0.0014|名词|n|86.878
7852.0|口头|134.0|0.0014|名词|n|86.8696
7853.0|性情|134.0|0.0014|名词|n|86.8514
7854.0|蒸|134.0|0.0014|动词|v|86.871
7855.0|泛|134.0|0.0014|动词|v|86.8724
7856.0|母体|134.0|0.0014|名词|n|86.8682
7857.0|新旧|134.0|0.0014|名词|n|86.8738
7858.0|华侨|133.0|0.0014|名词|n|86.9718
7859.0|宁静|133.0|0.0014|形容词|a|86.9704
7860.0|配子|133.0|0.0014|名词|n|86.969
7861.0|当时|133.0|0.0014|名词|n|86.9788
7862.0|党政|133.0|0.0014|名词|n|86.9676
7863.0|潜在|133.0|0.0014|形容词|a|86.9662
7864.0|尊|133.0|0.0014|动词|v|86.955
7865.0|绝望|133.0|0.0014|动词|v|86.9648
7866.0|高等教育|133.0|0.0014|名词|n|86.976
7867.0|举动|133.0|0.0014|名词|n|86.962
7868.0|储量|133.0|0.0014|名词|n|86.9606
7869.0|钱|133.0|0.0014|人名-姓|nhf|86.9592
7870.0|妹|133.0|0.0014|名词|n|86.9578
7871.0|入侵|133.0|0.0014|动词|v|86.9564
7872.0|陆军|133.0|0.0014|名词|n|86.9634
7873.0|吸引力|133.0|0.0014|名词|n|86.9802
7874.0|双|133.0|0.0014|数词|m|86.9914
7875.0|其中|133.0|0.0014|名词|n|86.9928
7876.0|生前|133.0|0.0014|时间名词|nt|86.99
7877.0|绣|133.0|0.0014|动词|v|86.9956
7878.0|联结|133.0|0.0014|动词|v|86.997
7879.0|怒|133.0|0.0014|动词|v|86.9984
7880.0|客观性|133.0|0.0014|名词|n|86.9998
7881.0|压制|133.0|0.0014|动词|v|86.9942
7882.0|权益|133.0|0.0014|名词|n|86.9088
7883.0|无效|133.0|0.0014|动词|v|86.9886
7884.0|犹豫|133.0|0.0014|动词|v|86.9732
7885.0|分辨|133.0|0.0014|动词|v|86.9872
7886.0|柳|133.0|0.0014|名词|n|86.9774
7887.0|旱|133.0|0.0014|形容词|a|86.9858
7888.0|大纲|133.0|0.0014|名词|n|86.9844
7889.0|招生|133.0|0.0014|动词|v|86.983
7890.0|美化|133.0|0.0014|动词|v|86.9816
7891.0|经济制度|133.0|0.0014|名词|n|86.9746
7892.0|逃走|133.0|0.0014|动词|v|86.9326
7893.0|复|133.0|0.0014|副词|d|86.9256
7894.0|豆|133.0|0.0014|名词|n|86.9242
7895.0|学会|133.0|0.0014|名词|n|86.9158
7896.0|链|133.0|0.0014|名词|n|86.9228
7897.0|塘|133.0|0.0014|名词|n|86.9298
7898.0|发展史|133.0|0.0014|名词|n|86.92
7899.0|借口|133.0|0.0014|名词|n|86.9102
7900.0|四化建设|133.0|0.0014|习用语|i|86.9116
7901.0|弯|133.0|0.0014|动词|v|86.913
7902.0|物种|133.0|0.0014|名词|n|86.9186
7903.0|虽说|133.0|0.0014|连词|c|86.9144
7904.0|遗传学|133.0|0.0014|名词|n|86.9172
7905.0|一九七九|133.0|0.0014|数词|m|86.927
7906.0|附加|133.0|0.0014|动词|v|86.9438
7907.0|鹅|133.0|0.0014|名词|n|86.9522
7908.0|越冬|133.0|0.0014|动词|v|86.9508
7909.0|惊醒|133.0|0.0014|动词|v|86.9494
7910.0|成语|133.0|0.0014|名词|n|86.948
7911.0|沙滩|133.0|0.0014|名词|n|86.9466
7912.0|共鸣|133.0|0.0014|名词|n|86.9452
7913.0|漆|133.0|0.0014|名词|n|86.9312
7914.0|面包|133.0|0.0014|名词|n|86.9424
7915.0|棚|133.0|0.0014|名词|n|86.941
7916.0|委屈|133.0|0.0014|形容词|a|86.9536
7917.0|竟是|133.0|0.0014|联系动词|vl|86.9284
7918.0|掩护|133.0|0.0014|动词|v|86.9396
7919.0|赐|133.0|0.0014|动词|v|86.9382
7920.0|经济核算|133.0|0.0014|动词|v|86.9368
7921.0|忧郁|133.0|0.0014|形容词|a|86.9354
7922.0|指明|133.0|0.0014|动词|v|86.934
7923.0|疏|133.0|0.0014|形容词|a|86.9214
7924.0|笼罩|132.0|0.0014|动词|v|87.039
7925.0|集会|132.0|0.0014|名词|n|87.0474
7926.0|沪|132.0|0.0014|地名|ns|87.0348
7927.0|二十九|132.0|0.0014|数词|m|87.0306
7928.0|航海|132.0|0.0014|动词|v|87.0362
7929.0|乐观|132.0|0.0014|形容词|a|87.0376
7930.0|黑夜|132.0|0.0014|时间名词|nt|87.0404
7931.0|巴西|132.0|0.0014|地名|ns|87.0418
7932.0|菩萨|132.0|0.0014|名词|n|87.0432
7933.0|馒头|132.0|0.0014|名词|n|87.0446
7934.0|贯穿|132.0|0.0014|动词|v|87.0488
7935.0|脱下|132.0|0.0014|动词|v|87.0614
7936.0|宏伟|132.0|0.0014|形容词|a|87.06
7937.0|螺旋|132.0|0.0014|名词|n|87.0586
7938.0|驾驶|132.0|0.0014|动词|v|87.0572
7939.0|拉到|132.0|0.0014|动词|v|87.0558
7940.0|保管|132.0|0.0014|动词|v|87.0544
7941.0|以色列|132.0|0.0014|地名|ns|87.0516
7942.0|前期|132.0|0.0014|时间名词|nt|87.046
7943.0|智能|132.0|0.0014|名词|n|87.0502
7944.0|精细|132.0|0.0014|形容词|a|87.053
7945.0|永|132.0|0.0014|副词|d|87.032
7946.0|来回|132.0|0.0014|名词|n|87.0264
7947.0|恐怖|132.0|0.0014|动词|v|87.0054
7948.0|战时|132.0|0.0014|时间名词|nt|87.004
7949.0|优|132.0|0.0014|形容词|a|87.0138
7950.0|浇|132.0|0.0014|动词|v|87.0068
7951.0|未知|132.0|0.0014|动词|v|87.0082
7952.0|词组|132.0|0.0014|名词|n|87.0096
7953.0|祖父|132.0|0.0014|名词|n|87.011
7954.0|写下|132.0|0.0014|动词|v|87.0124
7955.0|资|132.0|0.0014|名词|n|87.0012
7956.0|健壮|132.0|0.0014|形容词|a|87.0152
7957.0|长官|132.0|0.0014|名词|n|87.0166
7958.0|姊妹|132.0|0.0014|名词|n|87.018
7959.0|单|132.0|0.0014|副词|d|87.0194
7960.0|定量|132.0|0.0014|动词|v|87.0208
7961.0|包干|132.0|0.0014|动词|v|87.0278
7962.0|选定|132.0|0.0014|动词|v|87.0222
7963.0|预计|132.0|0.0014|动词|v|87.0334
7964.0|咧|132.0|0.0014|助词|u|87.0236
7965.0|高地|132.0|0.0014|名词|n|87.0292
7966.0|编写|132.0|0.0014|动词|v|87.025
7967.0|租界|132.0|0.0014|名词|n|87.0026
7968.0|照例|131.0|0.0014|副词|d|87.0936
7969.0|支|131.0|0.0014|名词|n|87.1146
7970.0|不堪|131.0|0.0014|动词|v|87.095
7971.0|期货|131.0|0.0014|名词|n|87.0894
7972.0|早日|131.0|0.0014|副词|d|87.0964
7973.0|上衣|131.0|0.0014|名词|n|87.0978
7974.0|刷|131.0|0.0014|动词|v|87.0992
7975.0|婶|131.0|0.0014|名词|n|87.1006
7976.0|核心|131.0|0.0014|名词|n|87.102
7977.0|隐蔽|131.0|0.0014|动词|v|87.116
7978.0|夏克明|131.0|0.0014|人名|nh|87.1048
7979.0|进一步|131.0|0.0014|副词|d|87.1062
7980.0|科学性|131.0|0.0014|名词|n|87.1076
7981.0|成虫|131.0|0.0014|名词|n|87.109
7982.0|委员长|131.0|0.0014|名词|n|87.1118
7983.0|光电|131.0|0.0014|名词|n|87.1034
7984.0|高级|131.0|0.0014|区别词|f|87.1132
7985.0|蹬|131.0|0.0014|动词|v|87.1104
7986.0|献|131.0|0.0014|动词|v|87.0922
7987.0|旅长|131.0|0.0014|名词|n|87.0838
7988.0|作过|131.0|0.0014|动词|v|87.0852
7989.0|不全|131.0|0.0014|形容词|a|87.0726
7990.0|灵敏|131.0|0.0014|形容词|a|87.0908
7991.0|忠诚|131.0|0.0014|形容词|a|87.0656
7992.0|看望|131.0|0.0014|动词|v|87.067
7993.0|唯物论|131.0|0.0014|名词|n|87.0684
7994.0|资产阶级革命|131.0|0.0014|名词|n|87.0698
7995.0|凝视|131.0|0.0014|动词|v|87.0712
7996.0|随便|131.0|0.0014|副词|d|87.0642
7997.0|抚摸|131.0|0.0014|动词|v|87.074
7998.0|骨骼|131.0|0.0014|名词|n|87.0754
7999.0|小船|131.0|0.0014|名词|n|87.0768
8000.0|庄|131.0|0.0014|名词|n|87.0782
8001.0|身躯|131.0|0.0014|名词|n|87.088
8002.0|俱|131.0|0.0014|副词|d|87.0796
8003.0|库存|131.0|0.0014|名词|n|87.0628
8004.0|光景|131.0|0.0014|名词|n|87.081
8005.0|敏锐|131.0|0.0014|形容词|a|87.0824
8006.0|就|131.0|0.0014|动词|v|87.0866
8007.0|入学|130.0|0.0014|动词|v|87.1594
8008.0|枕头|130.0|0.0014|名词|n|87.1496
8009.0|自卫|130.0|0.0014|动词|v|87.1552
8010.0|感受到|130.0|0.0014|动词|v|87.1566
8011.0|氢氧化钠|130.0|0.0014|名词|n|87.1608
8012.0|长出|130.0|0.0014|动词|v|87.1622
8013.0|因|130.0|0.0014|名词|n|87.1636
8014.0|排放|130.0|0.0014|动词|v|87.165
8015.0|必要|130.0|0.0014|副词|d|87.1664
8016.0|鼻孔|130.0|0.0014|名词|n|87.1678
8017.0|宝贝|130.0|0.0014|名词|n|87.1692
8018.0|重|130.0|0.0014|量词|q|87.1706
8019.0|唤|130.0|0.0014|动词|v|87.172
8020.0|主教|130.0|0.0014|名词|n|87.1734
8021.0|开阔|130.0|0.0014|形容词|a|87.1762
8022.0|小声|130.0|0.0014|名词|n|87.1916
8023.0|飞来|130.0|0.0014|动词|v|87.1888
8024.0|多层次|130.0|0.0014|名词|n|87.1874
8025.0|扒|130.0|0.0014|动词|v|87.186
8026.0|顺|130.0|0.0014|形容词|a|87.1846
8027.0|法庭|130.0|0.0014|名词|n|87.1902
8028.0|掠过|130.0|0.0014|动词|v|87.1832
8029.0|流向|130.0|0.0014|动词|v|87.1818
8030.0|私|130.0|0.0014|名词|n|87.1804
8031.0|忍耐|130.0|0.0014|动词|v|87.179
8032.0|有影响|130.0|0.0014|动词|v|87.1776
8033.0|墨西哥|130.0|0.0014|地名|ns|87.1748
8034.0|照相|130.0|0.0014|动词|v|87.158
8035.0|瞎|130.0|0.0014|动词|v|87.1524
8036.0|复制|130.0|0.0014|动词|v|87.13
8037.0|人造卫星|130.0|0.0014|名词|n|87.1286
8038.0|调到|130.0|0.0014|动词|v|87.1342
8039.0|染色|130.0|0.0014|动词|v|87.1272
8040.0|偶然性|130.0|0.0014|名词|n|87.1258
8041.0|径流|130.0|0.0014|名词|n|87.1202
8042.0|一块儿|130.0|0.0014|名词|n|87.1174
8043.0|飞翔|130.0|0.0014|动词|v|87.1188
8044.0|拥|130.0|0.0014|动词|v|87.1244
8045.0|损耗|130.0|0.0014|动词|v|87.1216
8046.0|翅|130.0|0.0014|名词|n|87.123
8047.0|偶尔|130.0|0.0014|副词|d|87.1314
8048.0|大叫|130.0|0.0014|动词|v|87.1356
8049.0|右边|130.0|0.0014|方位名词|nd|87.137
8050.0|喷出|130.0|0.0014|动词|v|87.1384
8051.0|致富|130.0|0.0014|动词|v|87.1398
8052.0|势能|130.0|0.0014|名词|n|87.1412
8053.0|专利|130.0|0.0014|名词|n|87.1426
8054.0|华北|130.0|0.0014|地名|ns|87.144
8055.0|当场|130.0|0.0014|动词|v|87.1454
8056.0|瓦|130.0|0.0014|名词|n|87.1468
8057.0|行|130.0|0.0014|量词|q|87.1538
8058.0|通用|130.0|0.0014|动词|v|87.1328
8059.0|席|130.0|0.0014|名词|n|87.151
8060.0|呼吁|130.0|0.0014|动词|v|87.1482
8061.0|果断|129.0|0.0013|形容词|a|87.2319
8062.0|胡适|129.0|0.0013|人名|nh|87.2267
8063.0|惊异|129.0|0.0013|形容词|a|87.228
8064.0|闺女|129.0|0.0013|名词|n|87.2293
8065.0|罕见|129.0|0.0013|形容词|a|87.2384
8066.0|想|129.0|0.0013|能愿动词|vu|87.2306
8067.0|冶炼|129.0|0.0013|动词|v|87.2228
8068.0|准|129.0|0.0013|副词|d|87.2332
8069.0|季风|129.0|0.0013|名词|n|87.2345
8070.0|进军|129.0|0.0013|动词|v|87.2358
8071.0|西德|129.0|0.0013|地名|ns|87.241
8072.0|咸|129.0|0.0013|形容词|a|87.2514
8073.0|仇恨|129.0|0.0013|名词|n|87.2501
8074.0|轻微|129.0|0.0013|形容词|a|87.2488
8075.0|大多数|129.0|0.0013|数词|m|87.2475
8076.0|枪声|129.0|0.0013|名词|n|87.2462
8077.0|长城|129.0|0.0013|名词|n|87.2449
8078.0|押|129.0|0.0013|动词|v|87.2436
8079.0|那年|129.0|0.0013|代词|r|87.2423
8080.0|经过|129.0|0.0013|名词|n|87.2202
8081.0|锡|129.0|0.0013|名词|n|87.2371
8082.0|造就|129.0|0.0013|动词|v|87.2241
8083.0|旺|129.0|0.0013|形容词|a|87.2397
8084.0|半夜|129.0|0.0013|时间名词|nt|87.2254
8085.0|胸部|129.0|0.0013|名词|n|87.2189
8086.0|炉子|129.0|0.0013|名词|n|87.1994
8087.0|友人|129.0|0.0013|名词|n|87.1929
8088.0|担|129.0|0.0013|量词|q|87.2007
8089.0|对准|129.0|0.0013|动词|v|87.2046
8090.0|八百|129.0|0.0013|数词|m|87.1981
8091.0|命|129.0|0.0013|动词|v|87.1968
8092.0|相对|129.0|0.0013|动词|v|87.1955
8093.0|做饭|129.0|0.0013|动词|v|87.1942
8094.0|话筒|129.0|0.0013|名词|n|87.202
8095.0|日期|129.0|0.0013|时间名词|nt|87.2059
8096.0|下乡|129.0|0.0013|动词|v|87.2072
8097.0|尖|129.0|0.0013|名词|n|87.2085
8098.0|想出|129.0|0.0013|动词|v|87.2098
8099.0|解答|129.0|0.0013|动词|v|87.2215
8100.0|洗澡|129.0|0.0013|动词|v|87.2124
8101.0|辨认|129.0|0.0013|动词|v|87.2033
8102.0|光滑|129.0|0.0013|形容词|a|87.2137
8103.0|列|129.0|0.0013|名词|n|87.215
8104.0|均衡|129.0|0.0013|形容词|a|87.2163
8105.0|妥协|129.0|0.0013|动词|v|87.2176
8106.0|贫|129.0|0.0013|形容词|a|87.2111
8107.0|发电|128.0|0.0013|动词|v|87.2787
8108.0|缝|128.0|0.0013|动词|v|87.2761
8109.0|逻辑思维|128.0|0.0013|名词|n|87.2748
8110.0|四海|128.0|0.0013|人名-名|nhs|87.2735
8111.0|蕴藏|128.0|0.0013|动词|v|87.2722
8112.0|佩服|128.0|0.0013|动词|v|87.2709
8113.0|满|128.0|0.0013|副词|d|87.2696
8114.0|范|128.0|0.0013|人名-姓|nhf|87.2683
8115.0|以南|128.0|0.0013|方位名词|nd|87.267
8116.0|平|128.0|0.0013|动词|v|87.2657
8117.0|尊敬|128.0|0.0013|形容词|a|87.2527
8118.0|女真|128.0|0.0013|地名|ns|87.2631
8119.0|现阶段|128.0|0.0013|时间名词|nt|87.2618
8120.0|分钟|128.0|0.0013|时间名词|nt|87.2605
8121.0|方才|128.0|0.0013|副词|d|87.2592
8122.0|以北|128.0|0.0013|方位名词|nd|87.2579
8123.0|维修|128.0|0.0013|动词|v|87.2566
8124.0|趋|128.0|0.0013|动词|v|87.2553
8125.0|法官|128.0|0.0013|名词|n|87.254
8126.0|民歌|128.0|0.0013|名词|n|87.2813
8127.0|深|128.0|0.0013|名词|n|87.2774
8128.0|归来|128.0|0.0013|动词|v|87.2644
8129.0|匪|128.0|0.0013|名词|n|87.3008
8130.0|集资|128.0|0.0013|动词|v|87.3047
